,time,data
23,1162347.4539472752,"[-0.0220860093832016, -0.01528295036405325, 0.03797617927193642, -0.026297559961676598, -0.018961019814014435, -0.015880800783634186, 0.032138120383024216, -0.025909939780831337, -0.012824799865484238, -0.02363595925271511, -0.00793182011693716, -0.021129149943590164, -0.012151200324296951, -0.021554289385676384, 0.04279686138033867, -0.006306909956037998, -0.011582350358366966, 0.026577860116958618, -0.02237843908369541, -0.030167320743203163, -0.014938529580831528, -0.013245319947600365, -0.021089909598231316, -0.029738670215010643, -0.03206438943743706, -0.027977269142866135, 0.06080564111471176, -0.01612788997590542, -0.016162140294909477, -0.028775310143828392, 0.07231181859970093, 0.02211379073560238, -0.005383824929594994, -0.008065399713814259, -0.00812514964491129, -0.005133249796926975, -0.006529650185257196, -0.006582350004464388, -0.006475574802607298, -0.010479100048542023, -0.004572149831801653, -0.007629849947988987, -0.008149424567818642, -0.005115800071507692, -0.006761025171726942, -0.006544100120663643, -0.006609675008803606, -0.010301649570465088, -0.0034087500534951687, -0.007979949936270714, -0.007980150170624256, -0.005459574982523918, -0.0064784749411046505, -0.006565299816429615, -0.006406850181519985, -0.010326025076210499, 0.0, 2334139.0]"
24,1162347.4559004002,"[-0.0213423203676939, -0.014690670184791088, 0.03913678973913193, -0.02580980956554413, -0.01858622021973133, -0.015133669599890709, 0.03319812938570976, -0.0253682192414999, -0.012470760382711887, -0.023165399208664894, -0.006465270183980465, -0.020548319444060326, -0.011609690263867378, -0.020979199558496475, 0.04374631121754646, -0.004535209853202105, -0.010862739756703377, 0.027978939935564995, -0.021701790392398834, -0.02976083941757679, -0.014490489847958088, -0.01257367990911007, -0.020215310156345367, -0.029349310323596, -0.03142980858683586, -0.027347460389137268, 0.06168559938669205, -0.01576375961303711, -0.014836209826171398, -0.02838074043393135, 0.07303894311189651, 0.02343934029340744, -0.005393799860030413, -0.008074450306594372, -0.008130449801683426, -0.005144350230693817, -0.006530874874442816, -0.0065834252163767815, -0.006478125229477882, -0.010485975071787834, -0.004581000190228224, -0.0076334248296916485, -0.008154099807143211, -0.005120149813592434, -0.006765624973922968, -0.006548149976879358, -0.006612725090235472, -0.010308775119483471, -0.0034210248850286007, -0.007985374890267849, -0.007985725067555904, -0.005470349919050932, -0.006479349918663502, -0.006570274941623211, -0.006410224828869104, -0.010334525257349014, 0.0, 2334140.0]"
25,1162347.4578535252,"[-0.019438110291957855, -0.013923799619078636, 0.04166388884186745, -0.02530488930642605, -0.01833409070968628, -0.01380900014191866, 0.03529981151223183, -0.024721870198845863, -0.012262510135769844, -0.022751709446310997, -0.002913279924541712, -0.019781669601798058, -0.01103909034281969, -0.020268119871616364, 0.045749880373477936, -0.00038127999869175255, -0.009705919772386551, 0.030331330373883247, -0.02081218920648098, -0.02947302907705307, -0.014091859571635723, -0.011653020046651363, -0.01866110973060131, -0.029046380892395973, -0.030417190864682198, -0.026383640244603157, 0.06369210034608841, -0.015474170446395874, -0.011995109729468822, -0.027940869331359863, 0.07470838725566864, 0.02608858048915863, -0.005391474813222885, -0.008062775246798992, -0.008121799677610397, -0.005147549789398909, -0.006519900169223547, -0.0065743750892579556, -0.006472299806773663, -0.010476275347173214, -0.004582650028169155, -0.007624424993991852, -0.008145525120198727, -0.005119274836033583, -0.0067571247927844524, -0.006538849789649248, -0.006607674993574619, -0.01030024979263544, -0.003438324900344014, -0.007979175075888634, -0.007980224676430225, -0.005475524812936783, -0.006470174994319677, -0.006562049966305494, -0.0064027998596429825, -0.010324625298380852, 0.0, 2334141.0]"
26,1162347.4598066502,"[-0.015540029853582382, -0.013241630047559738, 0.04411847144365311, -0.025004379451274872, -0.018332580104470253, -0.01213482953608036, 0.037268709391355515, -0.024220040068030357, -0.012304490432143211, -0.022594720125198364, 0.0010064200032502413, -0.01909784972667694, -0.010702960193157196, -0.01968909054994583, 0.04764096066355705, 0.003845029976218939, -0.008372689597308636, 0.03230633959174156, -0.020080309361219406, -0.029440870508551598, -0.01393212005496025, -0.010833309963345528, -0.016982320696115494, -0.028970470651984215, -0.029292749240994453, -0.025384169071912766, 0.06573867797851562, -0.015394610352814198, -0.009191880002617836, -0.02759942039847374, 0.07641276717185974, 0.028545940294861794, -0.005373199936002493, -0.008050150237977505, -0.008111650124192238, -0.005134799983352423, -0.006510800216346979, -0.006568075157701969, -0.006466425023972988, -0.010468024760484695, -0.004577625077217817, -0.007616424933075905, -0.008137750439345837, -0.005116324871778488, -0.006749399937689304, -0.006530149839818478, -0.00660392502322793, -0.010292899794876575, -0.0034231499303132296, -0.00797555036842823, -0.007974199950695038, -0.005462775006890297, -0.006465650163590908, -0.006553474813699722, -0.006392324808984995, -0.010315200313925743, 0.0, 2334142.0]"
27,1162347.4617597752,"[-0.009522739797830582, -0.013165170326828957, 0.045498039573431015, -0.025124860927462578, -0.018581420183181763, -0.011352810077369213, 0.03833445906639099, -0.02425248920917511, -0.012569350190460682, -0.022805150598287582, 0.003241610014811158, -0.019044360145926476, -0.010885190218687057, -0.019714079797267914, 0.048667728900909424, 0.006402589846402407, -0.00793842040002346, 0.0332065112888813, -0.020102210342884064, -0.029684560373425484, -0.014126069843769073, -0.010755130089819431, -0.016396919265389442, -0.02918086014688015, -0.028810810297727585, -0.025085709989070892, 0.06692582368850708, -0.015577509999275208, -0.007615259848535061, -0.02759891003370285, 0.07739440351724625, 0.029894929379224777, -0.005354475229978561, -0.008033850230276585, -0.008098050020635128, -0.005133625119924545, -0.006498999893665314, -0.006557399872690439, -0.006459199823439121, -0.010454274713993073, -0.004561175126582384, -0.007605750113725662, -0.00812502484768629, -0.0051161497831344604, -0.0067386748269200325, -0.006518074776977301, -0.00659500015899539, -0.010276924818754196, -0.0034092250280082226, -0.007961925119161606, -0.007961399853229523, -0.005448449868708849, -0.006459400057792664, -0.006544650066643953, -0.006381724961102009, -0.01029722485691309, 0.0, 2334143.0]"
28,1162347.4637129002,"[-0.01104831974953413, -0.01403896976262331, 0.04490960016846657, -0.02570931985974312, -0.018987489864230156, -0.012781229801476002, 0.03779169172048569, -0.02501300908625126, -0.012954729609191418, -0.023358019068837166, 0.002140589989721775, -0.01998247019946575, -0.01161302998661995, -0.020591089501976967, 0.0481371209025383, 0.005572959780693054, -0.009327329695224762, 0.03235086053609848, -0.02118033915758133, -0.030120089650154114, -0.014673960395157337, -0.011827659793198109, -0.017877260223031044, -0.02963218092918396, -0.029774950817227364, -0.02609541080892086, 0.06650502234697342, -0.015989050269126892, -0.008372560143470764, -0.028115009889006615, 0.07702458649873734, 0.029245300218462944, -0.005353175103664398, -0.008030525408685207, -0.00809562485665083, -0.0051322500221431255, -0.006502225063741207, -0.006559724919497967, -0.006458775140345097, -0.010452874936163425, -0.004547275137156248, -0.007604349870234728, -0.008124150335788727, -0.005110474769026041, -0.006742274854332209, -0.006516899913549423, -0.006596175022423267, -0.010272550396621227, -0.003409475088119507, -0.00795727502554655, -0.007958524860441685, -0.005448800045996904, -0.006458600051701069, -0.006547150202095509, -0.006387699861079454, -0.01029220037162304, 0.0, 2334144.0]"
29,1162347.4656660252,"[-0.017652910202741623, -0.015055869705975056, 0.04254724085330963, -0.02634364925324917, -0.019326969981193542, -0.014947080053389072, 0.03579368814826012, -0.025858420878648758, -0.013247869908809662, -0.023885980248451233, -0.0018351899925619364, -0.021008500829339027, -0.012316280044615269, -0.021526290103793144, 0.04627589136362076, 0.001715590013191104, -0.011027459986507893, 0.03005536086857319, -0.0223290603607893, -0.030492689460515976, -0.015189710073173046, -0.01304301992058754, -0.02012190967798233, -0.030028890818357468, -0.031344521790742874, -0.027487069368362427, 0.06465975940227509, -0.016378389671444893, -0.011120160110294819, -0.028738999739289284, 0.07547151297330856, 0.026794979348778725, -0.005347500089555979, -0.008033599704504013, -0.008098400197923183, -0.005122799891978502, -0.006507374811917543, -0.0065621500834822655, -0.006457075010985136, -0.010452275164425373, -0.004542424809187651, -0.007603774778544903, -0.008129275403916836, -0.005107675213366747, -0.006744400132447481, -0.0065159001387655735, -0.006597899831831455, -0.010269825346767902, -0.003406299976631999, -0.007958075031638145, -0.007960624992847443, -0.005453249905258417, -0.006460574921220541, -0.006547024939209223, -0.006390150170773268, -0.010287799872457981, 0.0, 2334145.0]"
30,1162347.4676191502,"[-0.02075243927538395, -0.015531119890511036, 0.03989595174789429, -0.02660563960671425, -0.019384339451789856, -0.01597858965396881, 0.03365480154752731, -0.02621687948703766, -0.01326742023229599, -0.024052510038018227, -0.005863190162926912, -0.02144113928079605, -0.01255872007459402, -0.021896319463849068, 0.04428359121084213, -0.0027177201118320227, -0.011775120161473751, 0.027695879340171814, -0.022792140021920204, -0.030575010925531387, -0.015338939614593983, -0.01355735957622528, -0.02125537022948265, -0.030124889686703682, -0.03218412026762962, -0.028166739270091057, 0.06254696100950241, -0.016490360721945763, -0.014074769802391529, -0.029021790251135826, 0.07370638847351074, 0.024065110832452774, -0.005364525131881237, -0.008052350021898746, -0.008111225441098213, -0.005117049906402826, -0.006517599802464247, -0.00657677510753274, -0.006464350037276745, -0.010464400053024292, -0.0045472001656889915, -0.007614450063556433, -0.008142424747347832, -0.0050975251942873, -0.006757449824362993, -0.006527475081384182, -0.0066061499528586864, -0.010282699950039387, -0.0033894749358296394, -0.00797049980610609, -0.007970824837684631, -0.005452274810522795, -0.006472425069659948, -0.006557899992913008, -0.006400675047188997, -0.01029952522367239, 0.0, 2334146.0]"
31,1162347.4695722752,"[-0.02198336087167263, -0.015501019544899464, 0.03811575099825859, -0.02648691087961197, -0.019176850095391273, -0.016113199293613434, 0.03230692073702812, -0.02612471953034401, -0.013037200085818768, -0.023876959457993507, -0.007825040258467197, -0.021361570805311203, -0.012387310154736042, -0.021772319450974464, 0.043004490435123444, -0.0057747699320316315, -0.01180023979395628, 0.026307910680770874, -0.022679489105939865, -0.030369039624929428, -0.015153289772570133, -0.013479240238666534, -0.021371709182858467, -0.029938850551843643, -0.032283708453178406, -0.02818744070827961, 0.06110911816358566, -0.016316380351781845, -0.016006870195269585, -0.028944339603185654, 0.07250724732875824, 0.02227609045803547, -0.005384800024330616, -0.008064424619078636, -0.008123350329697132, -0.005123999901115894, -0.00652297493070364, -0.006582300178706646, -0.006471024826169014, -0.01047267485409975, -0.004559175111353397, -0.007624149788171053, -0.008147524669766426, -0.005094250198453665, -0.006764525081962347, -0.0065367999486625195, -0.006611625198274851, -0.01029247511178255, -0.0034015499986708164, -0.007978850044310093, -0.007979599758982658, -0.00545185012742877, -0.006478874944150448, -0.006560999900102615, -0.006405749823898077, -0.0103108249604702, 0.0, 2334147.0]"
32,1162347.4715254002,"[-0.021892119199037552, -0.015060920268297195, 0.03825388103723526, -0.026079470291733742, -0.018810419365763664, -0.01564848981797695, 0.032521069049835205, -0.025694189593195915, -0.012675019912421703, -0.023460840806365013, -0.007431250065565109, -0.020907750353217125, -0.01192598044872284, -0.02130153961479664, 0.04318146035075188, -0.005682169925421476, -0.011306890286505222, 0.02681633085012436, -0.02215885929763317, -0.02997693046927452, -0.014747870154678822, -0.012985140085220337, -0.02081453986465931, -0.029571859166026115, -0.031875528395175934, -0.027746189385652542, 0.06116586923599243, -0.01596583053469658, -0.01581083983182907, -0.028612060472369194, 0.07256796211004257, 0.02254538983106613, -0.005396674852818251, -0.008073549717664719, -0.008134274743497372, -0.005121524911373854, -0.006528050173074007, -0.006589499767869711, -0.0064790500327944756, -0.01048704981803894, -0.0045797498896718025, -0.007633550092577934, -0.00815337523818016, -0.005109425168484449, -0.006772974971681833, -0.006545324809849262, -0.006616849917918444, -0.010306799784302711, -0.0034196749329566956, -0.00798564963042736, -0.007987325079739094, -0.005456650163978338, -0.006483075208961964, -0.006566199939697981, -0.006410649977624416, -0.010327724739909172, 0.0, 2334148.0]"
33,1162347.4734785252,"[-0.020592520013451576, -0.014358580112457275, 0.040201298892498016, -0.025560390204191208, -0.018480530008673668, -0.014674440026283264, 0.03414810076355934, -0.025095060467720032, -0.01236674003303051, -0.02299680933356285, -0.004861009772866964, -0.0202214103192091, -0.011361390352249146, -0.020626960322260857, 0.04471183940768242, -0.002543289912864566, -0.01038299035280943, 0.02883795090019703, -0.02138115093111992, -0.029600560665130615, -0.01430249959230423, -0.012190519832074642, -0.019626930356025696, -0.0292092002928257, -0.03104401007294655, -0.02696238085627556, 0.06264931708574295, -0.015615420415997505, -0.013628629967570305, -0.028171440586447716, 0.07382722198963165, 0.024674389511346817, -0.0053875502198934555, -0.00806455034762621, -0.008130899630486965, -0.005119849927723408, -0.00652275001630187, -0.006583449896425009, -0.006473650224506855, -0.010483275167644024, -0.004585899878293276, -0.00762922503054142, -0.008151275105774403, -0.0051144747994840145, -0.006766200065612793, -0.00653827516362071, -0.006611899938434362, -0.010304424911737442, -0.0034330999478697777, -0.00798030011355877, -0.007979675196111202, -0.0054611749947071075, -0.006476525217294693, -0.006561399903148413, -0.006406474858522415, -0.010324000380933285, 0.0, 2334149.0]"
34,1162347.4754316502,"[-0.018102210015058517, -0.013577659614384174, 0.04283460974693298, -0.02512706071138382, -0.018344109877943993, -0.013182220049202442, 0.03628113865852356, -0.0245031900703907, -0.012268319725990295, -0.022675510495901108, -0.0008093899814411998, -0.019450340420007706, -0.010869580321013927, -0.019917309284210205, 0.04679374024271965, 0.0019017800223082304, -0.009106820449233055, 0.031159890815615654, -0.02055210992693901, -0.029423199594020844, -0.014004760421812534, -0.01126823015511036, -0.017924940213561058, -0.02901666983962059, -0.02989199012517929, -0.02596859075129032, 0.06477817893028259, -0.015410440042614937, -0.010658609680831432, -0.02774862013757229, 0.07561326026916504, 0.027394110336899757, -0.0053720250725746155, -0.00805705040693283, -0.008119475096464157, -0.0051201749593019485, -0.006519175134599209, -0.006576274987310171, -0.006469875108450651, -0.010476324707269669, -0.004582125227898359, -0.007621500175446272, -0.008143224753439426, -0.005107599776238203, -0.0067586749792099, -0.0065326751209795475, -0.006608199793845415, -0.010301374830305576, -0.0034238500520586967, -0.00797754991799593, -0.007972350344061852, -0.005455025006085634, -0.006471250206232071, -0.006557399872690439, -0.006401900202035904, -0.010318225249648094, 0.0, 2334150.0]"
